ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.62824,8.27616,4.74172,-0.01385,-0.00266,-0.01944,625565,2016-04-04 00:09:24:710
2.62285,8.30668,4.72137,-0.01385,-0.00266,-0.01944,625665,2016-04-04 00:09:24:810
2.64499,8.27376,4.7501,-0.01864,-0.00639,-0.02077,625765,2016-04-04 00:09:24:910
2.62165,8.26299,4.72915,-0.01039,-0.01065,-0.02637,625866,2016-04-04 00:09:25:011
2.62165,8.26299,4.72915,-0.00826,0.00719,-0.02131,625965,2016-04-04 00:09:25:110
2.60908,8.28693,4.72735,-0.01651,-0.00746,-0.01784,626065,2016-04-04 00:09:25:210
2.642,8.26478,4.78362,-0.01838,-0.00426,-0.02583,626167,2016-04-04 00:09:25:312
2.63003,8.2594,4.74351,-0.01838,-0.00426,-0.02583,626265,2016-04-04 00:09:25:410
2.62704,8.24324,4.76147,-0.02131,-0.00266,-0.02557,626365,2016-04-04 00:09:25:510
2.64859,8.28514,4.75907,-0.01758,-0.00746,-0.02024,626465,2016-04-04 00:09:25:610
2.64859,8.28514,4.75907,-0.0024,-0.00266,-0.02583,626565,2016-04-04 00:09:25:710
2.67313,8.2576,4.79439,0.00879,-8.0E-4,-0.02796,626665,2016-04-04 00:09:25:810
2.61207,8.26897,4.73753,0.00107,0.0032,-0.02317,626765,2016-04-04 00:09:25:910
2.66116,8.28573,4.76506,0.00107,0.0032,-0.02317,626865,2016-04-04 00:09:26:010
2.6444,8.27676,4.66091,0.00746,-0.0032,-0.02716,626966,2016-04-04 00:09:26:111
2.63901,8.29711,4.76865,0.0245,-0.0024,-0.02663,627065,2016-04-04 00:09:26:210
2.63901,8.29711,4.76865,0.00639,0.0016,-0.03435,627165,2016-04-04 00:09:26:310
2.61986,8.32105,4.72316,0.0016,-5.3E-4,-0.02557,627266,2016-04-04 00:09:26:411
2.63542,8.2995,4.7058,0.00479,-0.00186,-0.0245,627365,2016-04-04 00:09:26:510
2.62644,8.32823,4.67169,0.00479,-0.00186,-0.0245,627465,2016-04-04 00:09:26:610
2.61686,8.32943,4.64116,0.01252,-0.00932,-0.0269,627565,2016-04-04 00:09:26:710
2.60788,8.32644,4.65792,-0.00985,5.3E-4,-0.02503,627666,2016-04-04 00:09:26:811
2.60788,8.32644,4.65792,-0.00826,0.00107,-0.0245,627766,2016-04-04 00:09:26:911
2.60609,8.30668,4.63817,-0.01358,2.7E-4,-0.0221,627866,2016-04-04 00:09:27:011
2.66475,8.32524,4.72436,-0.03063,-0.00293,-0.02237,627965,2016-04-04 00:09:27:110
2.63661,8.33302,4.7058,-0.03063,-0.00293,-0.02237,628065,2016-04-04 00:09:27:210
2.62045,8.30429,4.72196,-0.02503,8.0E-4,-0.0269,628165,2016-04-04 00:09:27:310
2.60369,8.30788,4.70281,-0.01518,-0.00346,-0.0229,628265,2016-04-04 00:09:27:410
2.60369,8.30788,4.70281,-0.00852,-0.00399,-0.02051,628366,2016-04-04 00:09:27:511
2.62345,8.28454,4.69563,-0.01997,-0.0032,-0.0237,628466,2016-04-04 00:09:27:611
2.62105,8.27676,4.69323,-0.01784,-0.00772,-0.02583,628566,2016-04-04 00:09:27:711
2.61387,8.27556,4.75069,-0.01784,-0.00772,-0.02583,628665,2016-04-04 00:09:27:810
2.62943,8.28753,4.70221,-0.00746,-0.00213,-0.02423,628769,2016-04-04 00:09:27:914
2.6414,8.27676,4.71957,-0.00346,-2.7E-4,-0.02716,628866,2016-04-04 00:09:28:011
2.6414,8.27676,4.71957,-0.01039,2.7E-4,-0.02397,628965,2016-04-04 00:09:28:110
2.62225,8.28693,4.77284,-0.01225,-0.0032,-0.0237,629065,2016-04-04 00:09:28:210
2.63542,8.24683,4.76027,-0.00692,-0.0016,-0.01944,629165,2016-04-04 00:09:28:310
2.63123,8.26179,4.7465,-0.00692,-0.0016,-0.01944,629265,2016-04-04 00:09:28:410
2.65637,8.27915,4.72077,-8.0E-4,-0.00772,-0.0269,629365,2016-04-04 00:09:28:510
2.63841,8.27077,4.75309,-0.00746,-0.00506,-0.02423,629465,2016-04-04 00:09:28:610
2.63841,8.27077,4.75309,0.00772,0.01571,-0.04155,629565,2016-04-04 00:09:28:710
2.72939,8.23306,4.65433,-0.01438,0.07883,-0.10919,629665,2016-04-04 00:09:28:810
2.42652,8.31506,4.92787,0.00905,-0.01065,-0.00799,629766,2016-04-04 00:09:28:911
2.42233,8.33003,4.69383,0.02983,-0.00107,-0.03276,629865,2016-04-04 00:09:29:010
2.56658,8.20732,4.75788,0.02983,-0.00107,-0.03276,629965,2016-04-04 00:09:29:110
2.53247,8.32943,4.91051,-0.03222,5.3E-4,-0.01917,630065,2016-04-04 00:09:29:210
2.32178,8.42998,4.68126,0.07137,-0.00399,-0.04767,630166,2016-04-04 00:09:29:311
2.32178,8.42998,4.68126,-0.00985,-0.01758,-0.01465,630265,2016-04-04 00:09:29:410
2.47141,8.33422,4.7471,0.0229,-0.00746,-0.04527,630366,2016-04-04 00:09:29:511
2.40378,8.37731,4.67647,0.0229,-0.00746,-0.04527,630465,2016-04-04 00:09:29:610
2.46782,8.32763,4.72316,-0.07057,0.00959,-0.03675,630565,2016-04-04 00:09:29:710
2.36966,8.34559,4.82013,-0.03063,0.00399,-0.05539,630665,2016-04-04 00:09:29:810
2.36966,8.34559,4.82013,-0.03435,0.00213,-0.03116,630765,2016-04-04 00:09:29:910
2.33854,8.32644,4.76506,-0.04314,-5.3E-4,-0.00852,630865,2016-04-04 00:09:30:010
2.42533,8.31087,4.78601,-0.05699,-0.00985,0.00266,630965,2016-04-04 00:09:30:110
2.42293,8.25581,4.85843,-0.00639,-0.0024,-0.02077,631065,2016-04-04 00:09:30:210
2.41695,8.27556,4.81055,-0.00639,-0.0024,-0.02077,631166,2016-04-04 00:09:30:311
2.43311,8.25641,4.87819,-0.00959,-5.3E-4,-0.0221,631266,2016-04-04 00:09:30:411
2.42054,8.2576,4.89076,-0.01172,-0.00559,-0.02104,631365,2016-04-04 00:09:30:510
2.42054,8.2576,4.89076,-0.01917,-0.0016,-0.01971,631465,2016-04-04 00:09:30:610
2.40498,8.29531,4.76267,-0.0261,-0.00426,-0.01252,631565,2016-04-04 00:09:30:710
2.40378,8.26658,4.88297,-0.01545,-0.00879,-0.02903,631665,2016-04-04 00:09:30:810
2.43251,8.26179,4.9129,-0.01545,-0.00879,-0.02903,631765,2016-04-04 00:09:30:910
2.41934,8.27915,4.82731,-0.00879,8.0E-4,-0.03063,631865,2016-04-04 00:09:31:010
2.40857,8.26179,4.84586,0.00559,-0.00613,-0.0245,631965,2016-04-04 00:09:31:110
2.40857,8.26179,4.84586,-0.01385,-0.01119,-0.02743,632065,2016-04-04 00:09:31:210
2.41575,8.25162,4.89315,-0.01119,-2.7E-4,-0.02184,632165,2016-04-04 00:09:31:310
2.42712,8.23426,4.9129,-0.00692,-2.7E-4,-0.0245,632265,2016-04-04 00:09:31:410
2.42832,8.25221,4.81594,-0.00692,-2.7E-4,-0.0245,632365,2016-04-04 00:09:31:510
2.46782,8.23486,4.89255,0.01917,-0.00373,-0.02796,632465,2016-04-04 00:09:31:610
2.43071,8.25281,4.89016,0.00746,-0.0024,-0.03143,632566,2016-04-04 00:09:31:711
2.43071,8.25281,4.89016,0.00373,-0.00133,-0.0237,632665,2016-04-04 00:09:31:810
2.4379,8.26119,4.8704,0.01545,-0.00266,-0.02637,632766,2016-04-04 00:09:31:911
2.41036,8.27735,4.81474,0.02344,0.00266,-0.03116,632865,2016-04-04 00:09:32:010
2.40917,8.29711,4.84108,0.02344,0.00266,-0.03116,632965,2016-04-04 00:09:32:110
2.42233,8.32045,4.81294,-0.00613,-0.00479,-0.02583,633065,2016-04-04 00:09:32:210
2.40617,8.31087,4.76626,0.00506,-0.00373,-0.02583,633165,2016-04-04 00:09:32:310
2.40617,8.31087,4.76626,0.00826,0.00533,-0.02637,633265,2016-04-04 00:09:32:410
2.41515,8.30968,4.75488,0.00692,-0.00346,-0.03595,633366,2016-04-04 00:09:32:511
2.40019,8.35517,4.88657,-0.02131,0.00266,-0.0277,633465,2016-04-04 00:09:32:610
2.37505,8.3396,4.72077,-0.02131,0.00266,-0.0277,633565,2016-04-04 00:09:32:710
2.40198,8.33242,4.73034,-0.01252,-0.00506,-0.01758,633665,2016-04-04 00:09:32:810
2.41575,8.32284,4.7884,-0.02663,0.0016,-0.02583,633765,2016-04-04 00:09:32:910
2.41575,8.32284,4.7884,-0.00399,-0.0024,-0.03249,633866,2016-04-04 00:09:33:011
2.37505,8.342,4.82791,-0.02051,-0.00213,-0.01811,633966,2016-04-04 00:09:33:111
2.40019,8.31686,4.76925,-0.01731,8.0E-4,-0.02477,634065,2016-04-04 00:09:33:210
2.40438,8.32284,4.76626,-0.01731,8.0E-4,-0.02477,634165,2016-04-04 00:09:33:310
2.37984,8.30728,4.78182,-0.01704,-0.00293,-0.02237,634265,2016-04-04 00:09:33:410
2.40079,8.30848,4.67528,-0.02264,-0.00559,-0.02237,634365,2016-04-04 00:09:33:510
2.40079,8.30848,4.67528,-0.01838,-0.00293,-0.02557,634465,2016-04-04 00:09:33:610
2.3942,8.31267,4.80337,-0.01172,-0.00107,-0.02131,634565,2016-04-04 00:09:33:710
2.40438,8.29651,4.85604,-0.02157,-0.00559,-0.02637,634665,2016-04-04 00:09:33:810
2.3948,8.28394,4.8309,-0.02157,-0.00559,-0.02637,634765,2016-04-04 00:09:33:910
2.39959,8.29232,4.84108,0.0,-0.00479,-0.0277,634865,2016-04-04 00:09:34:010
2.37086,8.26598,4.81354,-0.01145,-2.7E-4,-0.03143,634965,2016-04-04 00:09:34:110
2.37086,8.26598,4.81354,-0.00932,-0.00426,-0.02051,635065,2016-04-04 00:09:34:210
2.39719,8.2989,4.84886,-0.01065,-0.00293,-0.02237,635165,2016-04-04 00:09:34:310
2.43131,8.26957,4.86262,-0.00559,0.00932,-0.02663,635265,2016-04-04 00:09:34:410
2.36487,8.27137,4.82671,-0.00559,0.00932,-0.02663,635365,2016-04-04 00:09:34:510
2.45466,8.26838,4.85843,0.01438,0.00213,-0.02477,635465,2016-04-04 00:09:34:610
2.40079,8.26897,4.90752,-0.00692,-0.0024,-0.02583,635565,2016-04-04 00:09:34:710
2.40079,8.26897,4.90752,-0.01491,-0.0032,-0.02344,635665,2016-04-04 00:09:34:810
2.40079,8.2582,4.88477,-0.00213,-0.00399,-0.02423,635765,2016-04-04 00:09:34:910
2.41036,8.28454,4.87579,0.00719,-0.00586,-0.0269,635867,2016-04-04 00:09:35:012
2.42174,8.28992,4.83629,0.00719,-0.00586,-0.0269,635965,2016-04-04 00:09:35:110
2.40677,8.27436,4.81594,-0.00399,-5.3E-4,-0.02503,636065,2016-04-04 00:09:35:210
2.396,8.28933,4.81773,0.00719,-2.7E-4,-0.02477,636165,2016-04-04 00:09:35:310
2.396,8.28933,4.81773,0.00506,-2.7E-4,-0.03036,636265,2016-04-04 00:09:35:410
2.38163,8.29411,4.85365,0.00639,0.00719,-0.0261,636366,2016-04-04 00:09:35:511
2.38403,8.30968,4.82611,-0.00533,-0.00426,-0.0261,636465,2016-04-04 00:09:35:610
2.38881,8.30309,4.69204,-0.00533,-0.00426,-0.0261,636565,2016-04-04 00:09:35:710
2.36846,8.3408,4.75488,0.00559,-0.0016,-0.02663,636666,2016-04-04 00:09:35:811
2.40318,8.31686,4.81833,0.0024,-0.00293,-0.02131,636766,2016-04-04 00:09:35:911
2.40318,8.31686,4.81833,-0.00399,-0.00426,-0.02104,636866,2016-04-04 00:09:36:011
2.38343,8.34439,4.82073,0.00586,5.3E-4,-0.02557,636965,2016-04-04 00:09:36:110
2.37206,8.31806,4.73872,-0.01119,-0.00453,-0.02104,637065,2016-04-04 00:09:36:210
2.38103,8.33422,4.79738,-0.01119,-0.00453,-0.02104,637165,2016-04-04 00:09:36:310
2.37924,8.31985,4.80277,-0.01704,-0.00639,-0.0237,637265,2016-04-04 00:09:36:410
2.38522,8.32404,4.81654,-0.01491,-8.0E-4,-0.02344,637365,2016-04-04 00:09:36:510
2.38522,8.32404,4.81654,-0.01491,-0.00293,-0.0237,637466,2016-04-04 00:09:36:611
2.37984,8.30369,4.76865,-0.00639,-0.00213,-0.0221,637565,2016-04-04 00:09:36:710
2.44628,8.28514,4.85544,-0.01864,-0.0024,-0.02051,637666,2016-04-04 00:09:36:811
2.39719,8.29591,4.82911,-0.01864,-0.0024,-0.02051,637765,2016-04-04 00:09:36:910
2.41994,8.26179,4.86502,-0.03116,-0.0032,-0.01891,637865,2016-04-04 00:09:37:010
2.39839,8.29112,4.93924,-0.00719,-0.0024,-0.0261,637965,2016-04-04 00:09:37:110
2.39839,8.29112,4.93924,0.00293,-0.0024,-0.02583,638065,2016-04-04 00:09:37:210
2.40019,8.26718,4.82671,-0.01012,0.00133,-0.0285,638165,2016-04-04 00:09:37:310
2.41814,8.28633,4.89315,-0.00932,-0.00346,-0.0245,638267,2016-04-04 00:09:37:412
2.4373,8.26778,4.87938,-0.00932,-0.00346,-0.0245,638367,2016-04-04 00:09:37:512
2.38941,8.27496,4.88597,-0.01358,-0.0024,-0.02983,638465,2016-04-04 00:09:37:610
2.38163,8.28514,4.88297,-0.00613,-0.00266,-0.02397,638566,2016-04-04 00:09:37:711
2.4361,8.24803,4.86382,-0.02237,-0.00479,-0.01651,638666,2016-04-04 00:09:37:811
2.4361,8.24803,4.86382,-0.03009,-0.00479,-0.02237,638765,2016-04-04 00:09:37:910
2.49177,8.22169,4.87699,0.01305,0.00399,-0.03276,638865,2016-04-04 00:09:38:010
2.44867,8.21929,4.87878,0.02024,-2.7E-4,-0.03036,638966,2016-04-04 00:09:38:111
2.41755,8.30429,4.85424,0.02024,-2.7E-4,-0.03036,639066,2016-04-04 00:09:38:211
2.42413,8.26778,4.83389,0.01731,8.0E-4,-0.02983,639165,2016-04-04 00:09:38:310
2.41814,8.30668,4.79499,0.01651,-0.00213,-0.03755,639265,2016-04-04 00:09:38:410
2.41814,8.30668,4.79499,0.00852,-0.00373,-0.02317,639365,2016-04-04 00:09:38:510
2.46064,8.32344,4.9135,-0.01811,-0.00479,-0.01278,639465,2016-04-04 00:09:38:610
2.41695,8.30369,4.77284,0.0,-0.00399,-0.02237,639565,2016-04-04 00:09:38:710
2.41395,8.31087,4.77703,0.0,-0.00399,-0.02237,639665,2016-04-04 00:09:38:810
2.4367,8.3013,4.7896,-0.01065,2.7E-4,-0.02131,639765,2016-04-04 00:09:38:910
2.41994,8.34619,4.85245,0.00559,-0.00266,-0.03649,639865,2016-04-04 00:09:39:010
2.41994,8.34619,4.85245,0.00639,-0.00852,-0.01758,639965,2016-04-04 00:09:39:110
2.34213,8.29172,4.67228,-0.09774,0.02557,-0.00852,640065,2016-04-04 00:09:39:210
2.36547,8.31387,5.09366,0.01598,-0.01198,-0.00586,640165,2016-04-04 00:09:39:310
2.42772,8.29112,4.89973,0.01598,-0.01198,-0.00586,640265,2016-04-04 00:09:39:410
2.49655,8.23067,4.94223,-0.03329,-0.01119,-0.01172,640365,2016-04-04 00:09:39:510
2.49356,8.22708,4.8333,-0.01332,-0.00666,-0.02237,640465,2016-04-04 00:09:39:610
2.49356,8.22708,4.8333,-0.02956,8.0E-4,-0.02477,640565,2016-04-04 00:09:39:710
2.51212,8.22648,4.91649,-0.02956,8.0E-4,-0.02477,640665,2016-04-04 00:09:39:810
2.46363,8.2169,4.92966,5.3E-4,-0.00293,-0.02557,640765,2016-04-04 00:09:39:910
2.51092,8.22229,4.88537,-0.00186,-0.00826,-0.02264,640866,2016-04-04 00:09:40:011
2.48159,8.25401,4.89375,-0.00533,-0.0024,-0.0245,640965,2016-04-04 00:09:40:110
2.5169,8.20194,4.83868,-0.00186,-0.00107,-0.02663,641065,2016-04-04 00:09:40:210
2.5169,8.20194,4.83868,-0.00186,-0.00107,-0.02663,641165,2016-04-04 00:09:40:310
2.48339,8.24324,4.69742,-0.00186,-0.00799,-0.03063,641265,2016-04-04 00:09:40:410
2.46483,8.27017,4.92727,-0.00213,0.00213,-0.02423,641366,2016-04-04 00:09:40:511
2.4762,8.22049,4.871,0.01278,-0.0024,-0.03276,641465,2016-04-04 00:09:40:610
2.42652,8.26059,4.8309,0.01012,-8.0E-4,-0.03089,641565,2016-04-04 00:09:40:710
2.48099,8.28394,4.82851,0.03462,-0.00613,-0.03409,641665,2016-04-04 00:09:40:810
2.48099,8.28394,4.82851,0.03462,-0.00613,-0.03409,641765,2016-04-04 00:09:40:910
2.43371,8.28873,4.77164,0.00506,0.0024,-0.03116,641865,2016-04-04 00:09:41:010
2.44089,8.31686,4.82312,0.01119,-0.00799,-0.02237,641965,2016-04-04 00:09:41:110
2.46543,8.32883,5.00149,0.03116,-0.01172,-0.01811,642066,2016-04-04 00:09:41:211
2.41934,8.20912,4.4197,-0.04155,0.01838,-0.0474,642165,2016-04-04 00:09:41:310
2.4367,8.33661,4.95121,-0.07137,-0.00399,0.0016,642265,2016-04-04 00:09:41:410
2.4367,8.33661,4.95121,-0.07137,-0.00399,0.0016,642365,2016-04-04 00:09:41:510
2.42832,8.22229,4.70102,0.05113,-0.00266,-0.03995,642465,2016-04-04 00:09:41:610
2.48578,8.30848,4.66331,0.0253,-0.00426,-0.03089,642565,2016-04-04 00:09:41:710
2.52169,8.32224,4.81654,-0.04554,-0.00985,-0.01092,642665,2016-04-04 00:09:41:810
2.45885,8.28753,4.76745,-0.00559,-0.00533,-0.03009,642765,2016-04-04 00:09:41:910
2.45885,8.29411,4.77284,-0.01864,-0.00107,-0.02663,642865,2016-04-04 00:09:42:010
2.45885,8.29411,4.77284,-0.01864,-0.00107,-0.02663,642965,2016-04-04 00:09:42:110
2.53546,8.27017,4.73932,-0.00879,-0.01039,-0.02184,643065,2016-04-04 00:09:42:210
2.47141,8.30189,4.80636,0.02024,0.00346,-0.03649,643165,2016-04-04 00:09:42:310
2.54444,8.26478,4.76745,-0.03462,-0.01518,0.0016,643266,2016-04-04 00:09:42:411
2.46902,8.2989,4.77045,0.03089,-0.00346,-0.03276,643365,2016-04-04 00:09:42:510
2.50793,8.30788,4.75788,-0.00692,-0.00453,-0.0221,643465,2016-04-04 00:09:42:610
2.50793,8.30788,4.75788,-0.00692,-0.00453,-0.0221,643565,2016-04-04 00:09:42:710
2.49835,8.33661,4.68845,0.01039,-0.01198,-0.02157,643665,2016-04-04 00:09:42:810
2.52648,8.29351,4.78302,-0.00746,-0.00985,-0.01145,643767,2016-04-04 00:09:42:912
2.53426,8.34319,4.72017,0.01811,-0.00533,-0.02477,643866,2016-04-04 00:09:43:011
2.50015,8.34918,4.6232,0.04128,-0.00453,-0.03089,643966,2016-04-04 00:09:43:111
2.57437,8.26658,4.62201,0.01651,-0.00533,-0.02637,644065,2016-04-04 00:09:43:210
2.57437,8.26658,4.62201,0.01651,-0.00533,-0.02637,644165,2016-04-04 00:09:43:310
2.47141,8.32045,4.58968,0.01092,-0.00586,-0.01838,644265,2016-04-04 00:09:43:410
2.44927,8.37372,4.59926,-0.00346,0.01358,-0.04474,644365,2016-04-04 00:09:43:510
2.53127,8.39706,4.63697,0.01438,-0.00666,-0.0285,644465,2016-04-04 00:09:43:610
2.48758,8.39826,4.59507,-0.00186,-2.7E-4,-0.03276,644566,2016-04-04 00:09:43:711
2.49536,8.39048,4.55557,-0.02264,-0.00985,0.01997,644665,2016-04-04 00:09:43:810
2.49536,8.39048,4.55557,-0.02264,-0.00985,0.01997,644765,2016-04-04 00:09:43:910
2.5205,8.36115,4.53701,0.01065,-0.00213,-0.03835,644865,2016-04-04 00:09:44:010
2.6007,8.32883,4.49571,-0.02184,-0.0016,-0.02024,644965,2016-04-04 00:09:44:110
2.54085,8.31027,4.65134,-0.053,-0.00852,-0.01758,645065,2016-04-04 00:09:44:210
2.54683,8.3414,4.63936,-0.02929,-0.00533,-0.02051,645165,2016-04-04 00:09:44:310
2.57975,8.30848,4.71299,-0.02157,-0.00479,-0.02051,645265,2016-04-04 00:09:44:410
2.57975,8.30848,4.71299,-0.02157,-0.00479,-0.02051,645365,2016-04-04 00:09:44:510
2.55401,8.33182,4.67647,-0.01092,-0.0016,-0.02157,645465,2016-04-04 00:09:44:610
2.64499,8.23366,4.75429,-0.03622,-0.00772,-0.01838,645565,2016-04-04 00:09:44:710
2.56539,8.342,4.73394,-0.01625,-0.00107,-0.02663,645665,2016-04-04 00:09:44:810
2.57556,8.29112,4.86681,-0.00905,-0.00746,-0.02876,645766,2016-04-04 00:09:44:911
2.56,8.34439,4.65792,-0.05566,-0.00746,-0.01438,645866,2016-04-04 00:09:45:011
2.56,8.34439,4.65792,-0.05566,-0.00746,-0.01438,645966,2016-04-04 00:09:45:111
2.60968,8.27316,4.83928,0.00266,-5.3E-4,-0.02344,646065,2016-04-04 00:09:45:210
2.55521,8.27017,4.74291,-0.02131,-0.00373,-0.02051,646166,2016-04-04 00:09:45:311
2.60369,8.2983,4.76386,0.01145,0.00559,-0.03356,646265,2016-04-04 00:09:45:410
2.55162,8.31806,4.72615,-0.01438,-0.00373,-0.01385,646365,2016-04-04 00:09:45:510
2.58394,8.27556,4.75728,5.3E-4,-0.00346,-0.03036,646465,2016-04-04 00:09:45:610
2.58394,8.27556,4.75728,5.3E-4,-0.00346,-0.03036,646565,2016-04-04 00:09:45:710
2.63183,8.28514,4.71957,0.01358,-8.0E-4,-0.02663,646666,2016-04-04 00:09:45:811
2.59053,8.29292,4.74351,-8.0E-4,-0.00399,-0.02077,646765,2016-04-04 00:09:45:910
2.58215,8.26658,4.56514,0.02477,-0.00879,-0.03515,646865,2016-04-04 00:09:46:010
2.55342,8.30189,4.69922,-0.00932,-0.00426,-0.02929,646965,2016-04-04 00:09:46:110
2.61626,8.31566,4.66331,0.00399,0.00293,-0.0261,647065,2016-04-04 00:09:46:210
2.61626,8.31566,4.66331,0.00399,0.00293,-0.0261,647165,2016-04-04 00:09:46:310
2.58035,8.32823,4.69443,0.00639,-8.0E-4,-0.02264,647265,2016-04-04 00:09:46:410
2.56239,8.33302,4.63757,0.01065,-0.0024,-0.02637,647365,2016-04-04 00:09:46:510
2.58394,8.33541,4.66091,-0.01758,-0.00373,-0.02317,647465,2016-04-04 00:09:46:610
2.58694,8.33422,4.65912,-0.01411,-0.00506,-0.02637,647565,2016-04-04 00:09:46:710
2.58873,8.32224,4.64415,-0.0269,-0.00373,-0.0221,647665,2016-04-04 00:09:46:810
2.55401,8.31925,4.68246,-0.02929,0.0016,-0.02557,647765,2016-04-04 00:09:46:910
2.55401,8.31925,4.68246,-0.02929,0.0016,-0.02557,647865,2016-04-04 00:09:47:010
2.61387,8.32105,4.72556,-0.02264,-0.00506,-0.02503,647966,2016-04-04 00:09:47:111
2.60788,8.28633,4.71897,-0.01571,-0.00373,-0.01811,648065,2016-04-04 00:09:47:210
2.6019,8.29112,4.70281,-0.02131,-0.00453,-0.02477,648165,2016-04-04 00:09:47:310
2.57736,8.30429,4.70042,-0.00133,0.00399,-0.0277,648265,2016-04-04 00:09:47:410
2.58155,8.31446,4.72077,-0.00772,-0.0016,-0.02264,648366,2016-04-04 00:09:47:511
2.58155,8.31446,4.72077,-0.00772,-0.0016,-0.02264,648466,2016-04-04 00:09:47:611
2.62105,8.30249,4.75249,-0.00879,-0.00373,-0.0237,648565,2016-04-04 00:09:47:710
2.60369,8.26957,4.71777,-0.01198,-0.0024,-0.02344,648665,2016-04-04 00:09:47:810
2.58813,8.27616,4.73573,-0.00932,8.0E-4,-0.0253,648766,2016-04-04 00:09:47:911
2.55701,8.2995,4.7896,-0.01971,-0.00533,-0.02477,648866,2016-04-04 00:09:48:011
2.61986,8.2588,4.76805,-0.01731,-5.3E-4,-0.02876,648966,2016-04-04 00:09:48:111
2.61986,8.2588,4.76805,-0.01731,-5.3E-4,-0.02876,649065,2016-04-04 00:09:48:210
2.6031,8.30788,4.74112,-0.00186,-0.0016,-0.02344,649165,2016-04-04 00:09:48:310
2.58275,8.29771,4.73274,5.3E-4,8.0E-4,-0.0261,649266,2016-04-04 00:09:48:411
2.58694,8.31446,4.67109,0.0229,-0.00346,-0.02956,649365,2016-04-04 00:09:48:510
2.58035,8.32524,4.71179,0.00692,-0.00346,-0.02637,649466,2016-04-04 00:09:48:611
2.58873,8.32045,4.68426,0.00453,-0.00346,-0.03036,649565,2016-04-04 00:09:48:710
2.58873,8.32045,4.68426,0.00453,-0.00346,-0.03036,649665,2016-04-04 00:09:48:810
2.57437,8.33122,4.68845,0.0032,0.0,-0.02876,649765,2016-04-04 00:09:48:910
2.58155,8.35756,4.6675,0.00373,0.00133,-0.0285,649867,2016-04-04 00:09:49:012
2.57437,8.37492,4.79319,-0.00639,-0.00639,-0.02264,649965,2016-04-04 00:09:49:110
2.59831,8.33182,4.60944,-0.00613,-5.3E-4,-0.02876,650066,2016-04-04 00:09:49:211
2.58514,8.3414,4.61063,-0.01891,-0.0032,-0.01917,650165,2016-04-04 00:09:49:310
2.58514,8.3414,4.61063,-0.01891,-0.0032,-0.01917,650265,2016-04-04 00:09:49:410
2.57915,8.30848,4.65672,-0.01598,-0.01012,-0.02237,650365,2016-04-04 00:09:49:510
2.61028,8.31985,4.68785,-0.00826,-0.00133,-0.02503,650465,2016-04-04 00:09:49:610
2.59591,8.30608,4.6663,-0.0237,-0.00186,-0.02477,650566,2016-04-04 00:09:49:711
2.61088,8.30728,4.73394,-0.0221,-0.00133,-0.02344,650665,2016-04-04 00:09:49:810
2.59472,8.27855,4.69742,-0.01784,-0.00453,-0.02157,650765,2016-04-04 00:09:49:910
2.59472,8.27855,4.69742,-0.01784,-0.00453,-0.02157,650865,2016-04-04 00:09:50:010
2.58514,8.28992,4.71777,-0.01039,-8.0E-4,-0.0269,650966,2016-04-04 00:09:50:111
2.57915,8.30668,4.66331,-0.00905,0.0,-0.0253,651065,2016-04-04 00:09:50:210
2.58813,8.28214,4.69024,-0.01012,5.3E-4,-0.02503,651165,2016-04-04 00:09:50:310
2.58275,8.26598,4.75848,-0.01252,0.00186,-0.0221,651265,2016-04-04 00:09:50:410
2.63841,8.27316,4.72675,-0.01039,-0.00559,-0.02637,651366,2016-04-04 00:09:50:511
2.63841,8.27316,4.72675,-0.01039,-0.00559,-0.02637,651466,2016-04-04 00:09:50:611
2.62824,8.23725,4.70521,5.3E-4,-0.00799,-0.01545,651566,2016-04-04 00:09:50:711
2.57616,8.28873,4.71418,-0.00799,0.0,-0.02663,651666,2016-04-04 00:09:50:811
2.6001,8.31985,4.75309,0.0,-0.00266,-0.02796,651765,2016-04-04 00:09:50:910
2.58813,8.32703,4.73453,8.0E-4,0.0,-0.03009,651866,2016-04-04 00:09:51:011
2.62225,8.29651,4.8297,0.00879,-0.00479,-0.0237,651965,2016-04-04 00:09:51:110
2.62225,8.29651,4.8297,0.00879,-0.00479,-0.0237,652065,2016-04-04 00:09:51:210
2.59352,8.2983,4.65553,0.00399,-5.3E-4,-0.03409,652165,2016-04-04 00:09:51:310
2.58933,8.31626,4.80217,0.00879,0.0032,-0.03489,652265,2016-04-04 00:09:51:410
2.55102,8.32883,4.68126,0.06445,-0.00479,-0.03009,652365,2016-04-04 00:09:51:510
2.58334,8.32284,4.56036,0.01784,-0.00692,-0.02264,652466,2016-04-04 00:09:51:611
2.57018,8.4228,4.61004,-0.02131,0.00133,-0.03329,652565,2016-04-04 00:09:51:710
2.57018,8.4228,4.61004,-0.02131,0.00133,-0.03329,652665,2016-04-04 00:09:51:810
2.51631,8.36175,4.61482,0.00293,0.00133,-0.02024,652765,2016-04-04 00:09:51:910
